epoch,loss_train,loss_valid,roc_auc_train,roc_auc_valid,fold
0,0.743944356456781,0.7385300993919373,0.5421276202788808,0.6220566318926974,3
1,0.7285616222100381,0.6896203517913818,0.5378058915874042,0.5690014903129659,3
2,0.6896138359338809,0.6952112436294555,0.5476313602364022,0.5776453055141579,3
3,0.6794821337247506,0.7070745587348938,0.5970172684458399,0.5150521609538002,3
4,0.6878014489626273,0.6956098437309265,0.5774956136300674,0.5630402384500744,3
5,0.6835081592584268,0.755600655078888,0.5949302798042294,0.513859910581222,3
