epoch,loss_train,loss_valid,roc_auc_train,roc_auc_valid,fold
0,0.7759760186458246,0.6854722499847412,0.5278973127712623,0.608047690014903,2
1,0.7133727356409415,0.6913033485412597,0.5256902761104442,0.5344262295081967,2
2,0.6890636812417935,0.6901381134986877,0.5749376673746421,0.5377049180327869,2
3,0.6873039591770905,0.7091546773910522,0.5745313510019392,0.5496274217585693,2
4,0.6936385127214285,0.706421172618866,0.5601348231600333,0.5549925484351714,2
5,0.6831068006845621,0.692519462108612,0.5869517037584264,0.5624441132637854,2
