epoch,loss_train,loss_valid,roc_auc_train,roc_auc_valid,fold
0,0.8627506295839945,0.7214102029800415,0.4823252377874227,0.5481371087928465,4
1,0.7105267598078802,0.700621509552002,0.5381383322559793,0.5928464977645306,4
2,0.6865570965485696,0.7301161766052247,0.5856404100101579,0.46706408345752615,4
3,0.6957346609769723,0.6765473008155822,0.5565795548988827,0.6110283159463487,4
4,0.689739194435951,0.6895205736160278,0.5721673284698494,0.5764530551415796,4
5,0.6789777737397414,0.6867068767547607,0.5932126696832579,0.5764530551415796,4
6,0.6779151704066839,0.6864084362983703,0.6029273247760644,0.588375558867362,4
7,0.6795313285711484,0.6868777394294738,0.6121340844029919,0.5800298062593144,4
8,0.6667175006407958,0.7204410672187805,0.6310832025117739,0.5001490312965723,4
