epoch,loss_train,loss_valid,roc_auc_train,roc_auc_valid,fold
0,0.7603858739901812,0.7904561400413513,0.4955489888262997,0.3684053651266766,4
1,0.7028991618217566,0.6808054327964783,0.5355434481484902,0.6396423248882265,4
2,0.6957292403930273,0.6847487330436707,0.5512143318866009,0.5752608047690014,4
3,0.6937901293620085,0.678551435470581,0.5429217840982546,0.5916542473919523,4
4,0.6830070717976644,0.6700934767723083,0.589768214978299,0.6205663189269746,4
5,0.6910755748932178,0.6978554606437684,0.5690737833594977,0.5684053651266765,4
6,0.6717615169592392,0.6980847835540771,0.6069720195770616,0.5463487332339791,4
