epoch,loss_train,loss_valid,roc_auc_train,roc_auc_valid,fold
0,0.7744262079015757,0.6860054850578308,0.4907563025210084,0.5767511177347243,2
1,0.7080558026448275,0.6980455160140991,0.5220426632191338,0.5442622950819672,2
2,0.6987365675278199,0.6930344939231873,0.5241111829347124,0.5526080476900149,2
3,0.6923971137939355,0.7133877992630004,0.5451749930741527,0.4965722801788376,2
4,0.6790242668909904,0.692444920539856,0.6061593868316557,0.5514157973174367,2
5,0.6845331619947385,0.6955051422119141,0.586000554067781,0.5225037257824143,2
