epoch,loss_train,loss_valid,roc_auc_train,roc_auc_valid,fold
0,0.7392890881269406,0.7456230759620667,0.5137870532828516,0.5067064083457526,3
1,0.7305116882691016,0.7165308475494385,0.5046726382860837,0.6002980625931446,3
2,0.6952442771349198,0.9427633285522461,0.565149136577708,0.4008941877794337,3
3,0.6906865980380621,0.7400572299957275,0.5683257918552036,0.6035767511177348,3
4,0.6878311848029112,0.6916606187820434,0.5741989103333641,0.5195230998509688,3
5,0.6878986794214982,0.6879362463951111,0.556071659433004,0.5666169895678094,3
6,0.6864928075900445,0.7515038132667542,0.5798411672361252,0.5374068554396423,3
7,0.6860006497456477,0.6988525152206421,0.5733031674208144,0.5248882265275708,3
8,0.6676129370163648,0.7117303729057312,0.625754917351556,0.5421758569299553,3
