epoch,loss_train,loss_valid,roc_auc_train,roc_auc_valid,fold
0,0.764708487651287,0.7697958946228027,0.47770871985157703,0.5550351288056207,1
1,0.7109371702640485,0.7080919146537781,0.5304174397031539,0.5035128805620608,1
2,0.7001435886590909,0.7026509284973145,0.5211502782931354,0.5357142857142858,1
3,0.6927131869089909,0.747244942188263,0.5612894248608534,0.5193208430913349,1
4,0.6926332391225375,0.696199357509613,0.5646753246753247,0.5175644028103045,1
5,0.6874067714581122,0.6983139753341675,0.5645732838589982,0.5342505854800936,1
